,id,name,rating_kp,rating_imdb,votes_kp,votes_imdb,year,genre,director,director_id,countries
62,41345,Жизнь с идиотом,6.766,6.9,523,94,1993,комедия,Александр Рогожкин,39440,Россия
63,252020,Есть идея...,6.45,0.0,507,0,2003,комедия,Виктор Бутурлин,290082,Россия
64,1354105,Прабабушка легкого поведения. Начало,4.629,4.9,63310,696,2021,комедия,Марюс Вайсберг,42472,Россия
65,460542,Первое мая,7.74,0.0,450,0,2001,драма,"Андрей Максимков, Михаил Баркан","551469, 1810716",Россия
66,412519,Коси и забивай,3.626,0.0,112,0,2004,"комедия, криминал",Ильдар Исламгулов,1593296,Россия
67,1111900,Золотой теленок,5.948,0.0,893,0,2005,комедия,Ульяна Шилкина,678179,Россия
68,40720,Риск без контракта,6.585,6.1,3993,49,1992,"боевик, мелодрама, криминал, приключения",Игорь  Муругов,2496286,Россия
69,260363,Фарт,5.891,6.2,1392,104,2005,боевик,Роман Хрущ,582993,Россия
70,511144,Пассажир из Сан-Франциско,4.303,5.5,430,14,2017,"триллер, мелодрама",Анатолий Бальчев,2005464,"Россия, США"
71,653689,Небесные жёны луговых мари,6.471,6.7,5502,738,2012,драма,Алексей Федорченко,906694,Россия
72,908405,За чужие грехи,5.241,0.0,930,0,2015,мелодрама,Сергей Борчуков,1078942,Россия
73,811571,Беглецы,6.25,5.2,9665,37,2017,комедия,Ара Оганесян,3118395,"Россия, Латвия"
74,95943,От 180 и выше,5.682,5.6,12270,568,2005,комедия,Александр Стриженов,101951,Россия
75,471878,Тайны любви,8.003,5.6,1369,30,2009,документальный,Анастасия Попова,1763659,Россия
76,705379,Любит не любит,6.273,5.8,23748,334,2014,комедия,Клим Шипенко,1212038,Россия
77,703044,Подпоручикъ Ромашовъ,4.902,0.0,262,0,2012,драма,Игорь Черницкий,86535,Россия
78,1320368,Побочный эффект,5.341,5.0,6121,612,2020,ужасы,Алексей Казаков,3000191,Россия
79,41553,Небо. Самолет. Девушка.,7.119,6.7,14704,639,2002,"драма, мелодрама",Вера Сторожева,231283,Россия
80,81008,День хомячка,6.372,5.4,2291,112,2003,комедия,Виталий Мухаметзянов,566778,Россия
81,7649,"Хрусталев, машину!",7.316,7.3,11038,2381,1998,драма,Алексей Герман,84303,"Россия, Франция"
82,391377,"Ужас, который всегда с тобой",4.736,5.0,163,26,2006,"драма, комедия",Аркадий Яхнис,385980,Россия
83,325792,Четвертое желание,6.875,0.0,2942,0,2003,мелодрама,Ольга Перуновская,1334735,Россия
84,910035,Разбуди меня,6.031,6.1,3411,208,2016,"триллер, драма",Гийом Проценко,2600628,Россия
85,717970,И навсегда в глазах звёздное небо,7.51,0.0,75,0,2011,драма,Михаил Пшенко,2999358,Россия
86,1114917,Гоголь. Страшная месть,6.442,6.1,77019,1263,2018,"детектив, приключения, триллер, фэнтези",Егор Баранов,2342986,Россия
87,1272474,Спасите Колю!,6.645,4.4,52179,117,2020,комедия,Дмитрий Губарев,4354004,Россия
88,41139,Нежно,6.712,6.9,246,161,2000,документальный,Александр Сокуров,37383,"Россия, Япония"
89,41320,Заколдованные,4.837,3.9,221,15,1994,"драма, история",Гарник Аразян,273462,"Россия, Беларусь"
90,916120,Убрать из друзей: Даркнет,5.961,6.0,12358,40342,2018,"ужасы, триллер, детектив",Стивен Саско,520094,"США, Россия"
91,464876,Русская жертва,6.264,0.0,1279,0,2008,военный,"Елена Ляпичева, Ирина Мелетина, Михаил Добрынин","1803422, 1818774, 1818775",Россия
92,7654,Увлеченья,6.937,6.8,1730,327,1994,драма,Кира Муратова,231109,Россия
93,1102343,Русская работа,7.239,6.5,242,121,2018,документальный,Петр Хорки,4933336,"Чехия, Россия"
94,41447,Возвращение броненосца,6.746,6.9,647,69,1996,"комедия, приключения",Геннадий Полока,293632,"Россия, Беларусь"
95,40898,Отражение в зеркале,5.123,5.2,318,16,1992,драма,Светлана Проскурина,37386,Россия
96,41156,"Дрянь хорошая, дрянь плохая",6.225,7.0,334,28,1998,"драма, криминал",Александр Хван,251161,Россия
97,734725,Скольжение,6.256,5.8,7537,134,2013,"триллер, криминал",Антон Розенберг,2317871,Россия
98,394371,Фантом,4.355,4.9,35316,64664,2011,"фантастика, триллер",Крис Горак,751902,"США, Россия"
99,256641,Девять Семь Семь,5.734,5.6,1397,227,2006,"фантастика, драма",Николай Хомерики,868523,Россия
0,737836,Счастливые люди: Тува,7.392,0.0,262,0,2013,документальный,Михаил Барынин,2815775,Россия
1,786927,Запах вереска,6.309,6.0,1572,32,2013,комедия,Амет Пики,1816052,Россия
2,764739,Жена Чайковского,6.727,6.4,8313,1951,2022,"драма, биография",Кирилл Серебренников,953572,"Россия, Франция, Швейцария"
3,723687,"Старец Паисий и я, стоящий вверх ногами",7.838,0.0,2072,0,2012,"драма, биография",Александр Столяров,701369,Россия
4,41032,Сатана ликующий,7.208,6.7,531,244,1917,драма,Яков Протазанов,222340,Россия
5,419531,Просто повезло,6.071,0.0,159,0,2006,комедия,Андрей Анкудинов,284647,Россия
6,532880,Бешеные деньги,5.608,0.0,123,0,2006,комедия,Александр Замятин,1525436,Россия
7,40777,Три истории,7.534,7.1,8220,856,1997,"комедия, криминал",Кира Муратова,231109,"Россия, Украина"
8,432654,Ночь закрытых дверей,6.412,0.0,2395,0,2008,комедия,Юрий Кузьменко,280611,Россия
9,325790,Самолет летит в Россию,7.608,6.3,9505,123,1994,"комедия, приключения",Алексей Капилевич,1569884,Россия
10,271513,Дикари,6.952,6.4,20673,720,2006,"драма, мелодрама, комедия",Виктор Шамиров,558079,Россия
11,838744,Лёгкое дыхание Ивана Бунина,4.756,0.0,517,0,2014,документальный,Никита Михалков,101749,Россия
12,35099,Линия жизни,6.006,5.6,682,125,1996,"триллер, приключения",Павел Лунгин,116185,"Франция, Россия, Швейцария, Италия"
13,532881,Месть — искусство,5.211,0.0,281,0,2010,"боевик, комедия, приключения",Олег Глущенко,4348168,Россия
14,573701,Гоголь: Портрет загадочного гения,3.128,0.0,339,0,2008,драма,Дмитрий Демин,3374099,Россия
15,472287,Дзенбоксинг,4.9,0.0,239,0,1998,комедия,"Глеб Алейников, Александр Дулерайн","280856, 909603",Россия
16,943413,Алла в поисках Аллы,5.892,0.0,591,0,2015,мелодрама,Алексей Карелин,910853,"Россия, Беларусь"
17,271976,Дерзкие дни,3.851,2.8,7923,222,2007,"комедия, криминал",Руслан Бальтцер,483085,Россия
18,472238,Сага древних булгар: Лествица Владимира Красное Солнышко,5.116,0.0,430,0,2004,история,Булат Мансуров,310750,Россия
19,765113,Булаг,7.229,6.9,805,22,2013,драма,Солбон Лыгденов,1815893,Россия
20,566743,Slove. Прямо в сердце,3.801,3.5,9413,270,2011,"боевик, триллер, мелодрама",Юрий Стааль,1629235,"Россия, США, Германия"
21,523196,Сосед,4.759,0.0,254,0,2004,"драма, детектив",Сергей Юрженко,2200122,Россия
22,1008216,Одноклассницы: Новый поворот,4.568,4.4,10027,94,2017,комедия,Дмитрий Суворов,2843589,Россия
23,652659,Ёлки 3,6.479,5.3,112737,1833,2013,"семейный, комедия","Ольга Харина, Дмитрий Киселёв, Александр Котт, Александр Карпиловский","2650426, 2000605, 231444, 1130993",Россия
24,395690,Стиляги,6.889,7.0,182294,5453,2008,"мюзикл, драма, мелодрама, комедия",Валерий Тодоровский,231311,Россия
25,153028,Урод,6.021,5.6,721,56,1993,"мюзикл, комедия",Роман Качанов,245786,Россия
26,1008964,Моя революция,5.835,0.0,480,0,2016,"драма, приключения, триллер",Александр Карпиловский,1130993,Россия
27,465010,Поклонница,6.658,6.8,1762,57,2012,"драма, мелодрама",Виталий Мельников,224762,Россия
28,981105,Бабушка лёгкого поведения,5.171,3.7,162933,706,2017,комедия,Марюс Вайсберг,42472,Россия
29,490367,Геополипы,6.983,0.0,267,0,2004,комедия,"Андрей Кагадеев, Николай Копейкин","1641407, 1641408",Россия
30,469772,Секрет фараона,1.615,0.0,458,0,2004,комедия,Михаил Кокшенов,269563,Россия
